stationID,latitude,longitude,facilityCarWashing,facilityRepair,facilityStore,facilityToilet,hasPremium,categoryStation,categoryRoad,roadToNorth,seqStation,typeOilSupply,noOiler,timeOpening,timeClosing,name,description,tel,fax,address,serviceAdded,poll,gas,diesel,lpg,premium,datetime
9890,1789482,1000274,1,0,0,0,0,0,0,0,0,0,0,360,1440,금산가스,금산ic에서 직진방향 3km지점에위치,041-753-5959,,충청남도 금산군 금산읍 신대리 644-1,,7,0,0,754,0,2020-07-07 00:00:00
9891,1795005,956014,0,0,0,0,0,0,0,0,0,0,0,480,1110,강경가스,익산에서논산가는쪽으로오다보면강경중학교있고그옆에위치함,041-745-7997,,충청남도 논산시 강경읍 채산리 549-10,자동세차,7,0,0,723,0,2020-07-07 00:00:00
9892,1878733,923409,0,0,0,0,0,0,0,0,0,0,0,360,1440,당진엘피지,당진톨게이트에서서산방향으로15Km거리,041-355-4172,,충청남도 당진시 원당동 957-5,,7,0,0,771,0,2020-07-07 00:00:00
9893,1876610,932757,0,0,0,0,0,0,0,0,0,0,0,300,1440,신평엘피지,당진ic에서나와서예산합덥방면으로3km지점,041-362-7080,,충청남도 당진시 신평면 거산리 363-1,,7,0,0,736,0,2020-07-07 00:00:00
9895,1809374,949223,0,0,0,0,0,0,0,0,0,0,0,360,1440,가나다,부여에서논산방면으로약500M지점,041-835-3636,,충청남도 부여군 부여읍 석목리 131-1,,7,0,0,775,0,2020-07-07 00:00:00
9896,1865753,908407,0,0,0,0,0,0,0,0,0,0,0,0,1440,서산자동차,,041-665-3005,,충청남도 서산시 잠홍동 565-10,자동/손세차,7,0,0,776,0,2020-07-07 00:00:00
9899,1864455,957261,0,0,0,0,0,0,0,0,0,0,0,0,1440,대성가스,천안에서 온양방향 21번국도 온양근처 중앙병원 맞은편에 위치,041-546-5995,,충청남도 아산시 풍기동 206-1,셀프세차,7,0,0,776,0,2020-07-07 00:00:00
9901,1853487,943383,1,0,0,0,0,0,0,0,0,0,0,360,1440,SK가스예산,공설운동장에서100m정도지점공주방면으로,041-333-3603,,충청남도 예산군 예산읍 향천리 249-13,,7,0,0,776,0,2020-07-06 00:00:00
9902,1831014,964038,1,0,0,0,0,0,0,0,0,0,0,360,1440,신공주,공주농고에서 우성면쪽으로,041-855-1324,,충청남도 공주시 우성면 신웅리 219,,8,0,0,784,0,2020-07-07 00:00:00
9904,1815403,919202,1,0,0,0,0,0,0,0,0,0,0,360,1440,보령,대천에서시내쪽으로오면대천해수욕장가는사거리에서장항서천쪽으로1Km지점,041-935-6628,,충청남도 보령시 명천동 624-1,,8,0,0,785,0,2020-07-07 00:00:00
9906,1862283,910330,1,1,0,0,0,0,0,0,0,0,0,360,1440,애향,서산에서대산방면으로감서산종합운동장옆,041-669-3002,,충청남도 서산시 수석동 568-7,자동세차,11,0,0,732,0,2020-07-07 00:00:00
9910,1865312,954319,1,0,0,0,0,0,0,0,0,0,0,360,1440,아산제일가스,아산시내안에위치동아APT건너편,041-545-5838,,충청남도 아산시 방축동 141-12,,8,0,0,775,0,2020-07-07 00:00:00
9914,1857697,940411,1,0,0,0,0,0,0,0,0,0,0,360,1440,대성가스,충남예산 실로원가는길가에온양밑에 위치,041-334-3689,,충청남도 예산군 예산읍 창소리 643,,10,0,0,764,0,2020-07-07 00:00:00
9915,1862981,896348,0,0,0,0,0,0,0,0,0,0,0,0,1440,백화가스,태안시내에서 서산쪽으로 주행 자동차학원 맞은편에 위치,041-675-0077,,충청남도 태안군 태안읍 인평리 산94-4,,9,0,0,774,0,2020-07-07 00:00:00
9916,1800223,962350,1,0,0,0,0,0,0,0,0,0,0,360,1380,현대가스,,041-735-2381,,충청남도 논산시 부창동 185-1,자동세차,9,0,0,753,0,2020-07-07 00:00:00
9920,1818282,920762,1,0,0,0,0,0,0,0,0,0,0,360,1440,SK보령,대천에서 청마저수지가는방면에 있음,041-931-5022,,충청남도 보령시 화산동 705-8,,7,0,0,786,0,2020-07-07 00:00:00
9921,1803677,936367,0,0,0,0,0,0,0,0,0,0,0,360,1440,충남가스,부여시내에서서천가는방면중간에위치함,041-834-7733,,충청남도 부여군 홍산면 조현리 369-1,,7,0,0,773,0,2020-07-06 00:00:00
9922,1828271,969196,1,0,0,0,0,0,0,0,0,0,0,360,1440,공주LPG,공주대전간구도로신공주대교남단에서대전방향500m지점백제장례식장과서울카독크사이위치,041-855-7252,,충청남도 공주시 소학동 127-3,,13,0,0,784,0,2020-07-07 00:00:00
9923,1801525,964460,1,0,0,0,0,0,0,0,0,0,0,360,1440,NS엘피지,논산시내에서대전방면으로약1Km정도오다보면보임,041-736-5573,,충청남도 논산시 덕지동 267-1,,13,0,0,733,0,2020-07-07 00:00:00
9925,1843948,924636,1,0,0,0,0,0,0,0,0,0,0,360,1440,홍성LPG,홍성경찰서에서 홍성방향으로,041-632-1133,,충청남도 홍성군 홍성읍 옥암리 260-3,,13,0,0,774,0,2020-07-07 00:00:00
9926,1781321,928353,1,0,0,0,0,0,0,0,0,0,0,360,1440,대영자동차,장항들어오는입구에있음,041-957-0183,,충청남도 서천군 장항읍 성주리 578-1,,13,0,0,749,0,2020-07-06 00:00:00
9928,1863988,958694,0,0,0,0,0,0,0,0,0,0,0,360,1440,아산LPG,아산병원에서 천안방면으로 한 2km지점 우측에 위치,041-542-3050,,충청남도 아산시 남동 178-15,,13,0,0,774,0,2020-07-07 00:00:00
9931,1816797,992771,1,0,0,0,0,0,0,0,0,0,0,0,1440,정동LPG,오정도오거리에서한남대방향으로고가도로진입하기전에우측골목으로들어감,042-623-0487,,대전광역시 대덕구 오정동 478-5,,7,0,0,776,0,2020-07-07 00:00:00
9932,1816796,994991,1,0,0,0,0,0,0,0,0,0,0,570,1080,대양가스,가양사거리에서동부사거리중간,042-342-0017,,대전광역시 동구 가양동 422-7,자동세차/금액상관없이영업용1000원/일반2000원,7,0,0,779,0,2020-07-07 00:00:00
9935,1814596,991189,1,0,0,0,0,0,0,0,0,0,0,540,1020,대명,서대전역에서코스트코지나서조금내려오면보임,042-525-9002,,대전광역시 중구 오류동 190-18,자동세차,7,0,0,779,0,2020-07-07 00:00:00
9936,1816577,991440,0,0,0,0,0,0,0,0,0,0,0,480,1080,(자)유한가스,중촌동충남도시가스옆,042-222-2700,,대전광역시 중구 중촌동 198-1,자동세차,7,0,0,780,0,2020-07-07 00:00:00
9937,1817315,992435,1,0,0,0,0,0,0,0,0,0,0,0,1440,동대전,오정동사거리와오거리중간,042-626-6460,,대전광역시 대덕구 오정동 432-1,자동세차,8,0,0,779,0,2020-07-07 00:00:00
9938,1810789,996475,1,0,0,0,0,0,0,0,0,0,0,0,1440,중도가스대전영업소,삼매삼거리,042-282-2312,,대전광역시 동구 대성동 206-1,자동세차,8,0,0,760,0,2020-07-01 00:00:00
9940,1812307,987826,0,0,0,0,0,0,0,0,0,0,0,360,1440,정림가스,그랜드예식장에들어가는큰도로변바로옆정림동삼거리,042-523-8235,,대전광역시 서구 정림동 293-10,,8,0,0,773,0,2020-07-07 00:00:00
9941,1812508,989864,1,0,0,0,0,0,0,0,0,0,0,0,1440,삼경가스,유동천도마교다리끝,042-582-0091,,대전광역시 중구 산성동 166-1,자동세차,8,0,0,781,0,2020-07-07 00:00:00
9942,1814290,991295,1,1,0,0,0,0,0,0,0,0,0,360,1440,서대전,구굴다리4거리,042-531-1721,,대전광역시 중구 오류동 182-1,,8,0,0,761,0,2020-07-01 00:00:00
9944,1825307,992868,1,0,0,0,0,0,0,0,0,0,0,0,1440,신탄진,신탄진가는길로도시고속도로끝나는부분에위치,042-934-1051,,대전광역시 대덕구 상서동 349-12,,10,0,0,604,0,2020-07-01 00:00:00
9945,1816656,991687,1,0,0,0,0,0,0,0,0,0,0,480,1080,삼영,노인복지병원평화원옆,042-252-6873,,대전광역시 중구 중촌동 193-1,자동세차,7,0,0,780,0,2020-07-07 00:00:00
9946,1816665,991643,1,0,0,0,0,0,0,0,0,0,0,360,1440,대진,삼천교하상도로대전시내방향으로100미터지점,042-255-5764,,대전광역시 중구 중촌동 194-1,,7,0,0,781,0,2020-07-07 00:00:00
9948,1761023,1154169,1,0,0,0,0,0,0,0,0,0,0,0,1440,국제,천마총에서 경주인터체인지 방향으로 700~800미터 지점 탑정동사무소부근,054-773-4900,,경상북도 경주시 사정동 112-11,,7,0,0,739,0,2020-07-07 00:00:00
9949,1765248,1155651,1,0,0,0,0,0,0,0,0,0,0,0,1440,경주,근화여고앞,054-776-2223,,경상북도 경주시 용강동 860-2,,7,0,0,759,0,2020-07-07 00:00:00
9952,1846301,1063893,1,0,0,0,0,2,134,1,230,0,0,360,1440,영강,문경 소방서에서 이천 안동 방면으로 영강교 건너자마자 우측에 위치,054-552-2030,,경상북도 문경시 산양면 반곡리 636-3,자동세차,1,1345,1145,0,0,2020-07-06 00:00:00
9953,1840815,1108469,0,0,0,0,0,0,0,0,0,0,0,360,1440,삼성(SK),태화동라이온스회관바로옆,054-852-2439,,경상북도 안동시 태화동 230-47,,7,0,0,790,0,2020-07-07 00:00:00
9954,1871550,1102081,0,0,0,0,0,0,0,0,0,0,0,300,1140,대영가스,영주경찰서에서 봉화방향으로 36번국도시발점근처에 위치,054-636-6678,,경상북도 영주시 상망동 493-2,자동세차,7,0,0,790,0,2020-07-07 00:00:00
9956,1850173,1083627,1,0,0,0,0,0,0,0,0,0,0,360,1440,예천LPG,예천시내에서문경방향8킬로미터지점안동상주간산업도로진입로에위치,054-654-2857,,경상북도 예천군 예천읍 대심리 730-2,,7,0,0,707,0,2020-07-07 00:00:00
9957,1888269,1168773,1,0,0,0,0,0,0,0,0,0,0,420,1440,울진,울진시외버스터미널에서 포항방향 500미터 지점,054-782-2965,,경상북도 울진군 울진읍 읍남리 350,,7,0,0,778,0,2020-07-07 00:00:00
9960,1780916,1166369,0,0,0,0,0,0,0,0,0,0,0,360,1440,포항,대잠사거리한국전력바로옆,054-275-2923,,경상북도 포항시 남구 대잠동 959-4,,7,0,0,743,0,2020-07-07 00:00:00
9965,1793709,1073874,1,1,0,0,0,0,0,0,0,0,0,360,1440,구미개인택시,구미1대학교김천에서 구미방향 진행도로 첫번째 교차로에서 직진 150미터지점,054-444-1232,,경상북도 구미시 도량동 300,자동세차,13,0,0,712,0,2020-07-07 00:00:00
9970,1761410,1155394,1,0,0,0,0,0,0,0,0,0,0,0,1440,삼일경주,경주국립박물관에서 시내쪽으로 700m지점 우측에 위치함,054-771-1746,,경상북도 경주시 인왕동 758-1,셀프세차,10,0,0,707,0,2020-07-07 00:00:00
9971,1792093,1079094,0,0,0,0,0,0,0,0,0,0,0,0,1440,구미가스,강변도로끝 매운탕 식당가에서 2차선도로방향 반좌회전 150미터지점,054-461-2077,,경상북도 구미시 비산동 376-1,자동세차,10,0,0,681,0,2020-07-02 00:00:00
9975,1772657,1126415,0,0,0,0,0,0,0,0,0,0,0,360,1440,중앙고속,영천 윤성아파트 앞,054-333-3254,,경상북도 영천시 금호읍 신월리 54-32,,10,0,0,727,0,2020-07-07 00:00:00
9976,1776361,1130675,1,1,0,0,0,0,0,0,0,0,0,360,1440,영천오렌지,,054-333-1001,,경상북도 영천시 망정동 173-8,자동세차,13,0,0,779,0,2020-07-07 00:00:00
9984,1762234,1153715,0,0,0,0,0,0,0,0,0,0,0,0,1440,신라LPG,경주시외터미널뒤편 경주역가는 방향,054-742-3600,,경상북도 경주시 성건동 416-4,,11,0,0,739,0,2020-07-07 00:00:00
9986,1775814,1079040,0,0,0,0,0,0,0,0,0,0,0,330,1470,금천LPG,23번국도변 성주가는 입구,054-972-2964,,경상북도 칠곡군 기산면 영리 196-5,,7,0,0,723,0,2020-07-07 00:00:00
9988,1766242,1155759,0,0,0,0,0,0,0,0,0,0,0,510,1080,한성산업,용강단지 안,054-776-0001,,경상북도 경주시 용강동 1276-1,손세차,7,0,0,740,0,2020-07-07 00:00:00
9989,1803335,1072835,0,0,0,0,0,0,0,0,0,0,0,0,1440,선산엘피지,선산에서 구미방향으로 1.5킬로미터 에덴타운 아파트 앞,054-482-2277,,경상북도 구미시 고아읍 오로리 470-8,,7,0,0,739,0,2020-07-07 00:00:00
9990,1942695,1003817,0,0,0,0,0,0,0,0,0,0,0,360,1440,문경LPG,,054-555-8020,,경상북도 문경시 공평동 676-26,자동세차/세차비3000원/금액에상관없이충전시2000원,7,0,0,767,0,2020-07-07 00:00:00
9994,1819434,1106318,0,0,0,0,0,0,0,0,0,0,0,360,1440,의성,의성읍에서 안동방면으로 200미터 지점,054-832-0365,,경상북도 의성군 의성읍 철파리 270-23,,7,0,0,759,0,2020-06-29 00:00:00
9997,1840441,1105495,0,0,0,0,0,0,0,0,0,0,0,540,1140,안동개인택시,안동생명과학고등학교에서 약 300M지점에 위치함,054-859-4086,,경상북도 안동시 수하동 653,손세차,13,0,0,754,0,2020-07-07 00:00:00
9998,1823582,1167657,0,0,0,0,0,0,0,0,0,0,0,360,1440,천일가스,영덕에서 포항방향으로 영덕경찰서 지나서 1분거리 우측위치,054-733-1001,,경상북도 영덕군 영덕읍 남산리 158-3,,13,0,0,729,0,2020-07-07 00:00:00
10000,1761729,1096286,1,1,0,0,0,0,0,0,0,0,4,540,1140,SK대구가스,두류공원네거리코너위치,053-656-8017,,대구광역시 달서구 성당동 126-3,자동세차,7,0,0,794,0,2020-07-07 00:00:00
10002,1765476,1102548,0,0,0,0,0,0,0,0,0,0,4,360,1440,경북가스,동대구역 고속버스터미널에서 동대구 톨게이트 방향 200~300미터 좌측 위치,053-751-7777,,대구광역시 동구 효목동 291-4,,10,0,0,793,0,2020-07-07 00:00:00
10004,1761136,1100108,1,0,0,0,0,0,0,0,0,0,0,360,1440,동일가스,황금네거리 봉덕동쪽으로 중동교 못미쳐서 위치함,053-762-8855,,대구광역시 수성구 중동 551-8,,7,0,0,794,0,2020-07-07 00:00:00
10013,1767690,1097903,1,1,0,0,0,0,0,0,0,0,3,360,1440,한신가스,침산교에서노원네거리방향경상여고에서한정류장더가서위치,053-354-5698,,대구광역시 북구 침산동 842,,7,0,0,791,0,2020-07-07 00:00:00
10014,1759004,1094516,0,0,0,0,0,0,0,0,0,0,0,360,1440,대구LPG,월촌역사거리에서앞산방향,053-632-3381,,대구광역시 달서구 상인동 1384,,13,0,0,793,0,2020-07-07 00:00:00
10016,1767281,1100646,0,0,0,0,0,0,0,0,0,0,3,0,1440,(주)대평제2,복현오거리에서 대우가전마트 방향 대우가전마트 뒷편으로 30m지점,053-952-9000,,대구광역시 북구 복현동 400-1,,13,0,0,793,0,2020-07-07 00:00:00
10017,1764051,1094017,1,1,0,0,0,0,0,0,0,0,0,0,1440,청구LPG,중리네거리에서갑을네거리중간지점,053-552-1123,,대구광역시 서구 중리동 292-28,,13,0,0,793,0,2020-07-07 00:00:00
10018,1655181,1109066,0,0,0,0,0,0,0,0,0,0,0,390,1320,옥포,거제 옥포에 들어오면 충전소 하나 밖에 없음,055-688-9192,,경상남도 거제시 옥포동 192,,7,0,0,794,0,2020-07-07 00:00:00
10026,1698110,1083431,1,0,0,0,0,0,0,0,0,0,0,360,1440,함안,함안군청앞신호등에서좌회전해서직진한곳에위치,055-583-3774,,경상남도 함안군 가야읍 검암리 994-12,자동세차,7,0,0,719,0,2020-07-07 00:00:00
10027,1721039,1113886,0,0,0,0,0,0,0,0,0,0,0,360,1440,밀양에너지,,055-355-6700,,경상남도 밀양시 삼문동 102-24,,7,0,0,788,0,2020-07-07 00:00:00
10028,1662385,1052567,1,0,0,0,0,0,0,0,0,0,0,0,1440,삼천포 가스,사천시 시립도서관 바로밑,055-835-0939,,경상남도 사천시 좌룡동 273-1,자동세차/손세차/둘다무료세차,7,0,0,746,0,2020-07-07 00:00:00
10029,1714277,1034173,0,0,0,0,0,0,0,1,9,0,0,390,1380,산청에너지산업,산청읍에서 3번국도길로 함양방향500m,055-973-6409,,경상남도 산청군 산청읍 차탄리 1033,,7,0,0,762,0,2020-07-01 00:00:00
10030,1728083,1165870,0,0,0,0,0,0,0,0,0,0,0,0,1440,금광가스,울산광광호텔 사거리에서 KBS 방송국 방향으로 200M 지점 오른쪽에,052-272-8900,,울산광역시 남구 달동 1272-8,,7,0,0,793,0,2020-07-07 00:00:00
10031,1729085,1162614,0,0,0,0,0,0,0,0,0,0,0,0,1440,대양제2,태화로터리에서정광사방향으로250M지점태화강휴게주유소옆,052-274-2114,,울산광역시 남구 무거동 1283,,7,0,0,791,0,2020-07-07 00:00:00
10032,1729397,1165394,0,0,0,0,0,0,0,0,0,0,0,360,1440,SK울산,번영교입구세이브존앞,052-273-6051,,울산광역시 남구 삼산동 1497-5,,7,0,0,793,0,2020-07-07 00:00:00
10034,1723363,1173920,0,0,0,0,0,0,0,0,0,0,0,0,1440,동구LPG,상진초등학교앞,052-234-0882,,울산광역시 동구 방어동 903-2,,7,0,0,792,0,2020-07-07 00:00:00
10036,1686509,1055502,0,0,0,0,0,0,0,0,0,0,0,360,1440,주)합동가스,진주한일병원에서좌회전해서동국아파트1차맞은편,055-752-8221,,경상남도 진주시 상평동 224-3,,7,0,0,773,0,2020-07-07 00:00:00
10039,1718497,1092932,1,0,0,0,0,0,0,0,0,0,0,360,60,경성에너지 영산,영산에서 인터체인지내려서 사거리에서 좌회전해서 가다가 케이스마트뒤에서 좌회전하면 보임,055-536-1811,,경상남도 창녕군 영산면 서리 209-7,자동세차,7,0,0,643,0,2020-07-07 00:00:00
10042,1653180,1083897,0,0,0,0,0,0,0,0,0,0,0,0,1440,대우가스,원문검문소옆에 위치,055-648-7537,,경상남도 통영시 용남면 장문리 942-1,손세차,7,0,0,779,0,2020-07-07 00:00:00
10043,1653646,1111563,0,0,0,0,0,0,0,0,0,0,0,360,1440,엘림가스산업,거제포 장승포 대우병원 앞,055-681-5747,,경상남도 거제시 두모동 475-1,,8,0,0,748,0,2020-07-07 00:00:00
10044,1731199,1060351,1,0,0,0,0,0,0,0,0,0,0,360,1440,영창가스,대구고령방향에서합천읍내들어가는입구,055-932-0303,,경상남도 합천군 합천읍 영창리 467-12,,8,0,0,779,0,2020-07-07 00:00:00
10046,1693057,1097837,0,0,0,0,0,0,0,0,0,0,0,360,1440,극동,서마산 TG 800m,055-255-0010,,경상남도 창원시 마산회원구 석전동 260-1,,8,0,0,736,0,2020-07-01 00:00:00
10048,1679273,1053567,0,0,0,0,0,0,0,0,0,0,0,360,1440,서흥LPG,고속도로 사천인터체인지 바로앞,055-852-5335,,경상남도 사천시 축동면 배춘리 799-6,,8,0,0,756,0,2020-07-06 00:00:00
10050,1727117,1167239,0,0,0,0,0,0,0,0,0,0,0,360,1440,대양울산,여천동 7호광장 5거리 여천고개 방향 모서리에 위치하고 있음,052-272-8487,,울산광역시 남구 여천동 1000-1,,8,0,0,794,0,2020-07-07 00:00:00
10051,1686202,1055308,1,0,0,0,0,0,0,0,0,0,0,360,1440,명성에너지,상평톨게이트들어와서검문소지나서다리밑으로신무림제지쪽으로가는길가신경남일보옆에위치,055-752-4989,,경상남도 진주시 상평동 231-8,,8,0,0,755,0,2020-07-07 00:00:00
10055,1691579,1100118,1,0,1,0,0,0,0,0,0,0,0,360,1440,(유)공단가스산업,봉암동에 경남모직안쪽으로 들어오면 바로 보임,055-251-3131,,경상남도 창원시마산회원구 봉암동 660-172,,10,0,0,714,0,2020-07-07 00:00:00
10056,1720524,1113754,1,1,0,0,0,0,0,0,0,0,0,0,1440,대광가스,마암산터널입구에위치함,055-356-3961,,경상남도 밀양시 부북면 전사포리 7-9,자동세차,10,0,0,788,0,2020-07-07 00:00:00
10057,1728638,1167730,1,0,0,0,0,0,0,0,0,0,0,360,1440,명진가스삼산지점,롯데 백화점앞 사거리에서 울산역 방향으로 400M 지점 오른쪽에 위치,052-271-7771,,울산광역시 남구 삼산동 1639-1,,10,0,0,789,0,2020-07-07 00:00:00
10058,1717539,1166346,1,0,0,0,0,0,0,0,0,0,0,0,1440,온산LPG,울산시에서진하해수욕장방면에위치,052-238-8114,,울산광역시 울주군 온산읍 화산리 1006-6,,10,0,0,747,0,2020-07-07 00:00:00
10059,1686647,1055751,1,0,0,0,0,0,0,0,0,0,0,360,1440,대창가스,상평공단쪽방면,055-752-3330,,경상남도 진주시 상평동 214-17,,10,0,0,753,0,2020-07-07 00:00:00
10061,1716676,1114175,0,0,0,0,0,0,0,0,0,0,0,0,1440,동구가스,대동아파트따라 들어가는길가에 위치,055-355-2086,,경상남도 밀양시 상남면 연금리 1115-2,자동세차,9,0,0,699,0,2020-07-07 00:00:00
10063,1731071,1169240,1,0,0,0,0,0,0,0,0,0,0,480,1080,아성에너지,효문사거리에서방아재방면으로200m지점에위치,052-287-1666,,울산광역시 북구 효문동 666,,9,0,0,789,0,2020-07-07 00:00:00
10066,1657113,1104738,0,0,0,0,0,0,0,0,0,0,0,0,1440,거제,거제시 시외주차장 옥포쪽 1킬로정도 지나 다리옆,055-636-3311,,경상남도 거제시 연초면 연사리 1304-1,자동세차/셀프세차,7,0,0,795,0,2020-07-07 00:00:00
10067,1702954,1111672,1,0,0,0,0,0,0,0,0,0,0,360,1440,진영가스,진영국도IC에서 부곡온천쪽으로 한500m지점,055-342-0057,,경상남도 김해시 진영읍 진영리 1035,,7,0,0,731,0,2020-07-07 00:00:00
10069,1724703,1114438,0,0,0,0,0,0,0,0,0,0,0,0,1440,태영,,055-355-2235,,경상남도 밀양시 교동 583-2,,7,0,0,788,0,2020-07-07 00:00:00
10070,1690390,1108711,0,0,0,0,0,0,0,0,0,0,0,360,1440,창성가스,남산동 한양아파트 바로 뒤,055-285-6070,,경상남도 창원시 성산구 남산동 601-40,,7,0,0,611,0,2020-07-07 00:00:00
10072,1652731,1110839,0,0,0,0,0,0,0,0,0,0,0,360,1440,성주에너지,대우조선 동문 맞은편,055-682-3333,,경상남도 거제시 아양동 111-1,,13,0,0,743,0,2020-07-06 00:00:00
10073,1743001,1036768,0,0,0,0,0,0,0,0,0,0,0,360,1440,거창LPG,거창시내에서 송정주유소 옆,055-944-6840,,경상남도 거창군 거창읍 송정리 220-1,셀프세차,13,0,0,774,0,2020-07-07 00:00:00
10077,1661305,1052867,1,0,0,0,0,0,0,0,0,0,0,360,1440,삼천포오렌지,시외버스터미널에서 진주방면으로 한 500m방향,055-833-9595,,경상남도 사천시 용강동 664-1,,13,0,0,747,0,2020-07-01 00:00:00
